"26.70","38","155"
"26.80","38","155"
"26.90","38","156"
"27.00","38","156"
"27.10","34","156"
"27.20","34","156"
"27.30","35","156"
"27.40","35","156"
"27.50","35","156"
"27.60","34","156"
"27.70","34","156"
"27.80","35","158"
"27.90","35","158"
"28.00","35","158"
"28.10","35","158"
"28.20","35","158"
"28.30","35","158"
"28.40","35","158"
"28.50","35","158"
"28.60","35","158"
"28.70","35","158"
"28.80","35","158"
"28.90","35","158"
"29.00","35","158"
"29.10","35","158"
"29.20","35","158"
"29.30","35","159"
"29.40","35","159"
"29.50","35","159"
"29.60","35","159"
"29.70","34","159"
"29.80","34","159"
"29.90","34","159"
"30.00","34","159"
"30.10","34","159"
"30.20","34","159"
"30.30","34","160"
"30.40","34","160"
"30.50","34","159"
"30.60","34","159"
"30.70","34","159"
"30.80","34","160"
"30.90","34","160"
"31.00","34","160"
"31.10","34","160"
"31.20","34","160"
"31.30","34","160"
"31.40","34","160"
"31.50","36","160"
"31.60","36","160"
"31.70","36","160"
"31.80","36","160"
"31.90","36","160"
"32.00","36","160"
"32.10","36","160"
"32.20","36","160"
"32.30","35","160"
"32.40","35","160"
"32.50","35","160"
"32.60","35","160"
"32.70","35","160"
"32.80","35","160"
"32.90","35","160"
"33.00","35","160"
"33.10","35","160"
"33.20","35","160"
"33.30","35","160"
"33.40","35","160"
"33.50","35","160"
"33.60","35","160"
"33.70","35","160"
"33.80","35","160"
"33.90","35","160"
"34.00","35","160"
"34.10","35","160"
"34.20","35","160"
"34.30","35","160"
"34.40","35","160"
"34.50","35","160"
"34.60","35","160"
"34.70","35","160"
"34.80","35","160"
"34.90","35","162"
"35.00","35","162"
"35.10","35","162"
"35.20","35","162"
"35.30","35","162"
"35.40","35","162"
"35.50","35","162"
"35.60","35","162"
"35.70","35","162"
"35.80","35","162"
"35.90","36","162"
"36.00","36","161"
"36.10","36","162"
"36.20","36","161"
"36.30","36","162"
"36.40","36","161"
"36.50","36","162"
"36.60","36","162"
"36.70","36","162"
"36.80","36","162"
"36.90","36","162"
"37.00","36","161"
"37.10","36","163"
"37.20","36","161"
"37.30","36","161"
"37.40","36","161"
"37.50","36","161"
"37.60","36","163"
"37.70","36","161"
"37.80","35","161"
"37.90","36","161"
"38.00","35","161"
"38.10","35","163"
"38.20","35","161"
"38.30","35","161"
"38.40","36","161"
"38.50","36","161"
"38.60","36","161"
"38.70","36","161"
"38.80","36","161"
"38.90","37","161"
"39.00","36","161"
"39.10","36","161"
"39.20","36","161"
"39.30","36","161"
"39.40","36","161"
"39.50","36","161"
"39.60","36","162"
"39.70","36","161"
"39.80","36","162"
"39.90","36","161"
"40.00","36","162"
"40.10","36","162"
"40.20","36","161"
"40.30","36","162"
"40.40","36","161"
"40.50","36","162"
"40.60","36","162"
"40.70","36","162"
"40.80","36","162"
"40.90","36","162"
"41.00","36","162"
"41.10","36","162"
"41.20","36","161"
"41.30","37","162"
"41.40","36","161"
"41.50","35","162"
"41.60","35","162"
"41.70","37","162"
"41.80","35","162"
"41.90","37","162"
"42.00","35","162"
"42.10","35","163"
"42.20","35","161"
"42.30","37","163"
"42.40","37","162"
"42.50","37","161"
"42.60","35","161"
"42.70","37","163"
"42.80","35","163"
"42.90","37","162"
"43.00","37","162"
"43.10","37","162"
"43.20","37","161"
"43.30","37","162"
"43.40","37","161"
"43.50","37","162"
"43.60","37","163"
"43.70","37","162"
"43.80","37","163"
"43.90","37","162"
"44.00","37","162"
"44.10","34","162"
"44.20","37","161"
"44.30","37","162"
"44.40","38","161"
"44.50","34","162"
"44.60","36","163"
"44.70","38","162"
"44.80","34","163"
"44.90","38","160"
"45.00","38","160"
"45.10","38","160"
"45.20","38","162"
"45.30","34","160"
"45.40","34","160"
"45.50","34","160"
"45.60","34","162"
"45.70","34","162"
"45.80","34","160"
"45.90","34","162"
"46.00","36","162"
"46.10","36","162"
"46.20","36","162"
"46.30","37","162"
"46.40","37","162"
"46.50","36","162"
"46.60","36","162"
"46.70","36","162"
"46.80","37","161"
"46.90","37","161"
"47.00","37","161"
"47.10","37","161"
"47.20","37","161"
"47.30","34","164"
"47.40","34","164"
"47.50","37","164"
"47.60","37","161"
"47.70","37","161"
"47.80","34","164"
"47.90","34","164"
"48.00","34","161"
"48.10","34","161"
"48.20","37","161"
"48.30","35","163"
"48.40","35","163"
"48.50","37","163"
"48.60","37","161"
"48.70","37","161"
"48.80","35","163"
"48.90","35","163"
"49.00","35","163"
"49.10","35","163"
"49.20","35","163"
"49.30","34","163"
"49.40","34","163"
"49.50","35","163"
"49.60","35","163"
"49.70","35","163"
"49.80","34","163"
"49.90","34","163"
