tws,sail_id,twa,boat_speed
0,1,0,0.00
0,1,1,0.00
0,1,2,0.00
0,1,3,0.00
0,1,4,0.00
0,1,5,0.00
0,1,6,0.00
0,1,7,0.00
0,1,8,0.00
0,1,9,0.00
0,1,10,0.00
0,1,11,0.00
0,1,12,0.00
0,1,13,0.00
0,1,14,0.00
0,1,15,0.00
0,1,16,0.00
0,1,17,0.00
0,1,18,0.00
0,1,19,0.00
0,1,20,0.00
0,1,21,0.00
0,1,22,0.00
0,1,23,0.00
0,1,24,0.00
0,1,25,0.00
0,1,26,0.00
0,1,27,0.00
0,1,28,0.00
0,1,29,0.00
0,1,30,0.00
0,1,31,0.00
0,1,32,0.00
0,1,33,0.00
0,1,34,0.00
0,1,35,0.00
0,1,36,0.00
0,1,37,0.00
0,1,38,0.00
0,1,39,0.00
0,1,40,0.00
0,1,41,0.00
0,1,42,0.00
0,1,43,0.00
0,1,44,0.00
0,1,45,0.00
0,1,46,0.00
0,1,47,0.00
0,1,48,0.00
0,1,49,0.00
0,1,50,0.00
0,1,51,0.00
0,1,52,0.00
0,1,53,0.00
0,1,54,0.00
0,1,55,0.00
0,1,56,0.00
0,1,57,0.00
0,1,58,0.00
0,1,59,0.00
0,1,60,0.00
0,1,61,0.00
0,1,62,0.00
0,1,63,0.00
0,1,64,0.00
0,1,65,0.00
0,1,66,0.00
0,1,67,0.00
0,1,68,0.00
0,1,69,0.00
0,1,70,0.00
0,1,71,0.00
0,1,72,0.00
0,1,73,0.00
0,1,74,0.00
0,1,75,0.00
0,1,76,0.00
0,1,77,0.00
0,1,78,0.00
0,1,79,0.00
0,1,80,0.00
0,1,81,0.00
0,1,82,0.00
0,1,83,0.00
0,1,84,0.00
0,1,85,0.00
0,1,86,0.00
0,1,87,0.00
0,1,88,0.00
0,1,89,0.00
0,1,90,0.00
0,1,91,0.00
0,1,92,0.00
0,1,93,0.00
0,1,94,0.00
0,1,95,0.00
0,1,96,0.00
0,1,97,0.00
0,1,98,0.00
0,1,99,0.00
0,1,100,0.00
0,1,101,0.00
0,1,102,0.00
0,1,103,0.00
0,1,104,0.00
0,1,105,0.00
0,1,106,0.00
0,1,107,0.00
0,1,108,0.00
0,1,109,0.00
0,1,110,0.00
0,1,111,0.00
0,1,112,0.00
0,1,113,0.00
0,1,114,0.00
0,1,115,0.00
0,1,116,0.00
0,1,117,0.00
0,1,118,0.00
0,1,119,0.00
0,1,120,0.00
0,1,121,0.00
0,1,122,0.00
0,1,123,0.00
0,1,124,0.00
0,1,125,0.00
0,1,126,0.00
0,1,127,0.00
0,1,128,0.00
0,1,129,0.00
0,1,130,0.00
0,1,131,0.00
0,1,132,0.00
0,1,133,0.00
0,1,134,0.00
0,1,135,0.00
0,1,136,0.00
0,1,137,0.00
0,1,138,0.00
0,1,139,0.00
0,1,140,0.00
0,1,141,0.00
0,1,142,0.00
0,1,143,0.00
0,1,144,0.00
0,1,145,0.00
0,1,146,0.00
0,1,147,0.00
0,1,148,0.00
0,1,149,0.00
0,1,150,0.00
0,1,151,0.00
0,1,152,0.00
0,1,153,0.00
0,1,154,0.00
0,1,155,0.00
0,1,156,0.00
0,1,157,0.00
0,1,158,0.00
0,1,159,0.00
0,1,160,0.00
0,1,161,0.00
0,1,162,0.00
0,1,163,0.00
0,1,164,0.00
0,1,165,0.00
0,1,166,0.00
0,1,167,0.00
0,1,168,0.00
0,1,169,0.00
0,1,170,0.00
0,1,171,0.00
0,1,172,0.00
0,1,173,0.00
0,1,174,0.00
0,1,175,0.00
0,1,176,0.00
0,1,177,0.00
0,1,178,0.00
0,1,179,0.00
0,1,180,0.00
0,2,0,0.00
0,2,1,0.00
0,2,2,0.00
0,2,3,0.00
0,2,4,0.00
0,2,5,0.00
0,2,6,0.00
0,2,7,0.00
0,2,8,0.00
0,2,9,0.00
0,2,10,0.00
0,2,11,0.00
0,2,12,0.00
0,2,13,0.00
0,2,14,0.00
0,2,15,0.00
0,2,16,0.00
0,2,17,0.00
0,2,18,0.00
0,2,19,0.00
0,2,20,0.00
0,2,21,0.00
0,2,22,0.00
0,2,23,0.00
0,2,24,0.00
0,2,25,0.00
0,2,26,0.00
0,2,27,0.00
0,2,28,0.00
0,2,29,0.00
0,2,30,0.00
0,2,31,0.00
0,2,32,0.00
0,2,33,0.00
0,2,34,0.00
0,2,35,0.00
0,2,36,0.00
0,2,37,0.00
0,2,38,0.00
0,2,39,0.00
0,2,40,0.00
0,2,41,0.00
0,2,42,0.00
0,2,43,0.00
0,2,44,0.00
0,2,45,0.00
0,2,46,0.00
0,2,47,0.00
0,2,48,0.00
0,2,49,0.00
0,2,50,0.00
0,2,51,0.00
0,2,52,0.00
0,2,53,0.00
0,2,54,0.00
0,2,55,0.00
0,2,56,0.00
0,2,57,0.00
0,2,58,0.00
0,2,59,0.00
0,2,60,0.00
0,2,61,0.00
0,2,62,0.00
0,2,63,0.00
0,2,64,0.00
0,2,65,0.00
0,2,66,0.00
0,2,67,0.00
0,2,68,0.00
0,2,69,0.00
0,2,70,0.00
0,2,71,0.00
0,2,72,0.00
0,2,73,0.00
0,2,74,0.00
0,2,75,0.00
0,2,76,0.00
0,2,77,0.00
0,2,78,0.00
0,2,79,0.00
0,2,80,0.00
0,2,81,0.00
0,2,82,0.00
0,2,83,0.00
0,2,84,0.00
0,2,85,0.00
0,2,86,0.00
0,2,87,0.00
0,2,88,0.00
0,2,89,0.00
0,2,90,0.00
0,2,91,0.00
0,2,92,0.00
0,2,93,0.00
0,2,94,0.00
0,2,95,0.00
0,2,96,0.00
0,2,97,0.00
0,2,98,0.00
0,2,99,0.00
0,2,100,0.00
0,2,101,0.00
0,2,102,0.00
0,2,103,0.00
0,2,104,0.00
0,2,105,0.00
0,2,106,0.00
0,2,107,0.00
0,2,108,0.00
0,2,109,0.00
0,2,110,0.00
0,2,111,0.00
0,2,112,0.00
0,2,113,0.00
0,2,114,0.00
0,2,115,0.00
0,2,116,0.00
0,2,117,0.00
0,2,118,0.00
0,2,119,0.00
0,2,120,0.00
0,2,121,0.00
0,2,122,0.00
0,2,123,0.00
0,2,124,0.00
0,2,125,0.00
0,2,126,0.00
0,2,127,0.00
0,2,128,0.00
0,2,129,0.00
0,2,130,0.00
0,2,131,0.00
0,2,132,0.00
0,2,133,0.00
0,2,134,0.00
0,2,135,0.00
0,2,136,0.00
0,2,137,0.00
0,2,138,0.00
0,2,139,0.00
0,2,140,0.00
0,2,141,0.00
0,2,142,0.00
0,2,143,0.00
0,2,144,0.00
0,2,145,0.00
0,2,146,0.00
0,2,147,0.00
0,2,148,0.00
0,2,149,0.00
0,2,150,0.00
0,2,151,0.00
0,2,152,0.00
0,2,153,0.00
0,2,154,0.00
0,2,155,0.00
0,2,156,0.00
0,2,157,0.00
0,2,158,0.00
0,2,159,0.00
0,2,160,0.00
0,2,161,0.00
0,2,162,0.00
0,2,163,0.00
0,2,164,0.00
0,2,165,0.00
0,2,166,0.00
0,2,167,0.00
0,2,168,0.00
0,2,169,0.00
0,2,170,0.00
0,2,171,0.00
0,2,172,0.00
0,2,173,0.00
0,2,174,0.00
0,2,175,0.00
0,2,176,0.00
0,2,177,0.00
0,2,178,0.00
0,2,179,0.00
0,2,180,0.00
0,3,0,0.00
0,3,1,0.00
0,3,2,0.00
0,3,3,0.00
0,3,4,0.00
0,3,5,0.00
0,3,6,0.00
0,3,7,0.00
0,3,8,0.00
0,3,9,0.00
0,3,10,0.00
0,3,11,0.00
0,3,12,0.00
0,3,13,0.00
0,3,14,0.00
0,3,15,0.00
0,3,16,0.00
0,3,17,0.00
0,3,18,0.00
0,3,19,0.00
0,3,20,0.00
0,3,21,0.00
0,3,22,0.00
0,3,23,0.00
0,3,24,0.00
0,3,25,0.00
0,3,26,0.00
0,3,27,0.00
0,3,28,0.00
0,3,29,0.00
0,3,30,0.00
0,3,31,0.00
0,3,32,0.00
0,3,33,0.00
0,3,34,0.00
0,3,35,0.00
0,3,36,0.00
0,3,37,0.00
0,3,38,0.00
0,3,39,0.00
0,3,40,0.00
0,3,41,0.00
0,3,42,0.00
0,3,43,0.00
0,3,44,0.00
0,3,45,0.00
0,3,46,0.00
0,3,47,0.00
0,3,48,0.00
0,3,49,0.00
0,3,50,0.00
0,3,51,0.00
0,3,52,0.00
0,3,53,0.00
0,3,54,0.00
0,3,55,0.00
0,3,56,0.00
0,3,57,0.00
0,3,58,0.00
0,3,59,0.00
0,3,60,0.00
0,3,61,0.00
0,3,62,0.00
0,3,63,0.00
0,3,64,0.00
0,3,65,0.00
0,3,66,0.00
0,3,67,0.00
0,3,68,0.00
0,3,69,0.00
0,3,70,0.00
0,3,71,0.00
0,3,72,0.00
0,3,73,0.00
0,3,74,0.00
0,3,75,0.00
0,3,76,0.00
0,3,77,0.00
0,3,78,0.00
0,3,79,0.00
0,3,80,0.00
0,3,81,0.00
0,3,82,0.00
0,3,83,0.00
0,3,84,0.00
0,3,85,0.00
0,3,86,0.00
0,3,87,0.00
0,3,88,0.00
0,3,89,0.00
0,3,90,0.00
0,3,91,0.00
0,3,92,0.00
0,3,93,0.00
0,3,94,0.00
0,3,95,0.00
0,3,96,0.00
0,3,97,0.00
0,3,98,0.00
0,3,99,0.00
0,3,100,0.00
0,3,101,0.00
0,3,102,0.00
0,3,103,0.00
0,3,104,0.00
0,3,105,0.00
0,3,106,0.00
0,3,107,0.00
0,3,108,0.00
0,3,109,0.00
0,3,110,0.00
0,3,111,0.00
0,3,112,0.00
0,3,113,0.00
0,3,114,0.00
0,3,115,0.00
0,3,116,0.00
0,3,117,0.00
0,3,118,0.00
0,3,119,0.00
0,3,120,0.00
0,3,121,0.00
0,3,122,0.00
0,3,123,0.00
0,3,124,0.00
0,3,125,0.00
0,3,126,0.00
0,3,127,0.00
0,3,128,0.00
0,3,129,0.00
0,3,130,0.00
0,3,131,0.00
0,3,132,0.00
0,3,133,0.00
0,3,134,0.00
0,3,135,0.00
0,3,136,0.00
0,3,137,0.00
0,3,138,0.00
0,3,139,0.00
0,3,140,0.00
0,3,141,0.00
0,3,142,0.00
0,3,143,0.00
0,3,144,0.00
0,3,145,0.00
0,3,146,0.00
0,3,147,0.00
0,3,148,0.00
0,3,149,0.00
0,3,150,0.00
0,3,151,0.00
0,3,152,0.00
0,3,153,0.00
0,3,154,0.00
0,3,155,0.00
0,3,156,0.00
0,3,157,0.00
0,3,158,0.00
0,3,159,0.00
0,3,160,0.00
0,3,161,0.00
0,3,162,0.00
0,3,163,0.00
0,3,164,0.00
0,3,165,0.00
0,3,166,0.00
0,3,167,0.00
0,3,168,0.00
0,3,169,0.00
0,3,170,0.00
0,3,171,0.00
0,3,172,0.00
0,3,173,0.00
0,3,174,0.00
0,3,175,0.00
0,3,176,0.00
0,3,177,0.00
0,3,178,0.00
0,3,179,0.00
0,3,180,0.00
0,4,0,0.00
0,4,1,0.00
0,4,2,0.00
0,4,3,0.00
0,4,4,0.00
0,4,5,0.00
0,4,6,0.00
0,4,7,0.00
0,4,8,0.00
0,4,9,0.00
0,4,10,0.00
0,4,11,0.00
0,4,12,0.00
0,4,13,0.00
0,4,14,0.00
0,4,15,0.00
0,4,16,0.00
0,4,17,0.00
0,4,18,0.00
0,4,19,0.00
0,4,20,0.00
0,4,21,0.00
0,4,22,0.00
0,4,23,0.00
0,4,24,0.00
0,4,25,0.00
0,4,26,0.00
0,4,27,0.00
0,4,28,0.00
0,4,29,0.00
0,4,30,0.00
0,4,31,0.00
0,4,32,0.00
0,4,33,0.00
0,4,34,0.00
0,4,35,0.00
0,4,36,0.00
0,4,37,0.00
0,4,38,0.00
0,4,39,0.00
0,4,40,0.00
0,4,41,0.00
0,4,42,0.00
0,4,43,0.00
0,4,44,0.00
0,4,45,0.00
0,4,46,0.00
0,4,47,0.00
0,4,48,0.00
0,4,49,0.00
0,4,50,0.00
0,4,51,0.00
0,4,52,0.00
0,4,53,0.00
0,4,54,0.00
0,4,55,0.00
0,4,56,0.00
0,4,57,0.00
0,4,58,0.00
0,4,59,0.00
0,4,60,0.00
0,4,61,0.00
0,4,62,0.00
0,4,63,0.00
0,4,64,0.00
0,4,65,0.00
0,4,66,0.00
0,4,67,0.00
0,4,68,0.00
0,4,69,0.00
0,4,70,0.00
0,4,71,0.00
0,4,72,0.00
0,4,73,0.00
0,4,74,0.00
0,4,75,0.00
0,4,76,0.00
0,4,77,0.00
0,4,78,0.00
0,4,79,0.00
0,4,80,0.00
0,4,81,0.00
0,4,82,0.00
0,4,83,0.00
0,4,84,0.00
0,4,85,0.00
0,4,86,0.00
0,4,87,0.00
0,4,88,0.00
0,4,89,0.00
0,4,90,0.00
0,4,91,0.00
0,4,92,0.00
0,4,93,0.00
0,4,94,0.00
0,4,95,0.00
0,4,96,0.00
0,4,97,0.00
0,4,98,0.00
0,4,99,0.00
0,4,100,0.00
0,4,101,0.00
0,4,102,0.00
0,4,103,0.00
0,4,104,0.00
0,4,105,0.00
0,4,106,0.00
0,4,107,0.00
0,4,108,0.00
0,4,109,0.00
0,4,110,0.00
0,4,111,0.00
0,4,112,0.00
0,4,113,0.00
0,4,114,0.00
0,4,115,0.00
0,4,116,0.00
0,4,117,0.00
0,4,118,0.00
0,4,119,0.00
0,4,120,0.00
0,4,121,0.00
0,4,122,0.00
0,4,123,0.00
0,4,124,0.00
0,4,125,0.00
0,4,126,0.00
0,4,127,0.00
0,4,128,0.00
0,4,129,0.00
0,4,130,0.00
0,4,131,0.00
0,4,132,0.00
0,4,133,0.00
0,4,134,0.00
0,4,135,0.00
0,4,136,0.00
0,4,137,0.00
0,4,138,0.00
0,4,139,0.00
0,4,140,0.00
0,4,141,0.00
0,4,142,0.00
0,4,143,0.00
0,4,144,0.00
0,4,145,0.00
0,4,146,0.00
0,4,147,0.00
0,4,148,0.00
0,4,149,0.00
0,4,150,0.00
0,4,151,0.00
0,4,152,0.00
0,4,153,0.00
0,4,154,0.00
0,4,155,0.00
0,4,156,0.00
0,4,157,0.00
0,4,158,0.00
0,4,159,0.00
0,4,160,0.00
0,4,161,0.00
0,4,162,0.00
0,4,163,0.00
0,4,164,0.00
0,4,165,0.00
0,4,166,0.00
0,4,167,0.00
0,4,168,0.00
0,4,169,0.00
0,4,170,0.00
0,4,171,0.00
0,4,172,0.00
0,4,173,0.00
0,4,174,0.00
0,4,175,0.00
0,4,176,0.00
0,4,177,0.00
0,4,178,0.00
0,4,179,0.00
0,4,180,0.00
0,5,0,0.00
0,5,1,0.00
0,5,2,0.00
0,5,3,0.00
0,5,4,0.00
0,5,5,0.00
0,5,6,0.00
0,5,7,0.00
0,5,8,0.00
0,5,9,0.00
0,5,10,0.00
0,5,11,0.00
0,5,12,0.00
0,5,13,0.00
0,5,14,0.00
0,5,15,0.00
0,5,16,0.00
0,5,17,0.00
0,5,18,0.00
0,5,19,0.00
0,5,20,0.00
0,5,21,0.00
0,5,22,0.00
0,5,23,0.00
0,5,24,0.00
0,5,25,0.00
0,5,26,0.00
0,5,27,0.00
0,5,28,0.00
0,5,29,0.00
0,5,30,0.00
0,5,31,0.00
0,5,32,0.00
0,5,33,0.00
0,5,34,0.00
0,5,35,0.00
0,5,36,0.00
0,5,37,0.00
0,5,38,0.00
0,5,39,0.00
0,5,40,0.00
0,5,41,0.00
0,5,42,0.00
0,5,43,0.00
0,5,44,0.00
0,5,45,0.00
0,5,46,0.00
0,5,47,0.00
0,5,48,0.00
0,5,49,0.00
0,5,50,0.00
0,5,51,0.00
0,5,52,0.00
0,5,53,0.00
0,5,54,0.00
0,5,55,0.00
0,5,56,0.00
0,5,57,0.00
0,5,58,0.00
0,5,59,0.00
0,5,60,0.00
0,5,61,0.00
0,5,62,0.00
0,5,63,0.00
0,5,64,0.00
0,5,65,0.00
0,5,66,0.00
0,5,67,0.00
0,5,68,0.00
0,5,69,0.00
0,5,70,0.00
0,5,71,0.00
0,5,72,0.00
0,5,73,0.00
0,5,74,0.00
0,5,75,0.00
0,5,76,0.00
0,5,77,0.00
0,5,78,0.00
0,5,79,0.00
0,5,80,0.00
0,5,81,0.00
0,5,82,0.00
0,5,83,0.00
0,5,84,0.00
0,5,85,0.00
0,5,86,0.00
0,5,87,0.00
0,5,88,0.00
0,5,89,0.00
0,5,90,0.00
0,5,91,0.00
0,5,92,0.00
0,5,93,0.00
0,5,94,0.00
0,5,95,0.00
0,5,96,0.00
0,5,97,0.00
0,5,98,0.00
0,5,99,0.00
0,5,100,0.00
0,5,101,0.00
0,5,102,0.00
0,5,103,0.00
0,5,104,0.00
0,5,105,0.00
0,5,106,0.00
0,5,107,0.00
0,5,108,0.00
0,5,109,0.00
0,5,110,0.00
0,5,111,0.00
0,5,112,0.00
0,5,113,0.00
0,5,114,0.00
0,5,115,0.00
0,5,116,0.00
0,5,117,0.00
0,5,118,0.00
0,5,119,0.00
0,5,120,0.00
0,5,121,0.00
0,5,122,0.00
0,5,123,0.00
0,5,124,0.00
0,5,125,0.00
0,5,126,0.00
0,5,127,0.00
0,5,128,0.00
0,5,129,0.00
0,5,130,0.00
0,5,131,0.00
0,5,132,0.00
0,5,133,0.00
0,5,134,0.00
0,5,135,0.00
0,5,136,0.00
0,5,137,0.00
0,5,138,0.00
0,5,139,0.00
0,5,140,0.00
0,5,141,0.00
0,5,142,0.00
0,5,143,0.00
0,5,144,0.00
0,5,145,0.00
0,5,146,0.00
0,5,147,0.00
0,5,148,0.00
0,5,149,0.00
0,5,150,0.00
0,5,151,0.00
0,5,152,0.00
0,5,153,0.00
0,5,154,0.00
0,5,155,0.00
0,5,156,0.00
0,5,157,0.00
0,5,158,0.00
0,5,159,0.00
0,5,160,0.00
0,5,161,0.00
0,5,162,0.00
0,5,163,0.00
0,5,164,0.00
0,5,165,0.00
0,5,166,0.00
0,5,167,0.00
0,5,168,0.00
0,5,169,0.00
0,5,170,0.00
0,5,171,0.00
0,5,172,0.00
0,5,173,0.00
0,5,174,0.00
0,5,175,0.00
0,5,176,0.00
0,5,177,0.00
0,5,178,0.00
0,5,179,0.00
0,5,180,0.00
1,1,0,0.00
1,1,1,0.00
1,1,2,0.00
1,1,3,0.00
1,1,4,0.00
1,1,5,0.00
1,1,6,0.00
1,1,7,0.00
1,1,8,0.00
1,1,9,0.00
1,1,10,0.00
1,1,11,0.04
1,1,12,0.07
1,1,13,0.12
1,1,14,0.15
1,1,15,0.19
1,1,16,0.23
1,1,17,0.26
1,1,18,0.30
1,1,19,0.34
1,1,20,0.38
1,1,21,0.42
1,1,22,0.45
1,1,23,0.49
1,1,24,0.53
1,1,25,0.57
1,1,26,0.60
1,1,27,0.64
1,1,28,0.68
1,1,29,0.71
1,1,30,0.76
1,1,31,0.78
1,1,32,0.81
1,1,33,0.84
1,1,34,0.86
1,1,35,0.89
1,1,36,0.91
1,1,37,0.95
1,1,38,0.97
1,1,39,0.99
1,1,40,1.02
1,1,41,1.04
1,1,42,1.06
1,1,43,1.08
1,1,44,1.10
1,1,45,1.12
1,1,46,1.14
1,1,47,1.17
1,1,48,1.18
1,1,49,1.20
1,1,50,1.22
1,1,51,1.23
1,1,52,1.25
1,1,53,1.26
1,1,54,1.28
1,1,55,1.29
1,1,56,1.30
1,1,57,1.31
1,1,58,1.32
1,1,59,1.33
1,1,60,1.34
1,1,61,1.34
1,1,62,1.35
1,1,63,1.35
1,1,64,1.37
1,1,65,1.37
1,1,66,1.37
1,1,67,1.35
1,1,68,1.35
1,1,69,1.34
1,1,70,1.34
1,1,71,1.33
1,1,72,1.32
1,1,73,1.31
1,1,74,1.31
1,1,75,1.30
1,1,76,1.29
1,1,77,1.28
1,1,78,1.28
1,1,79,1.27
1,1,80,1.26
1,1,81,1.25
1,1,82,1.24
1,1,83,1.23
1,1,84,1.22
1,1,85,1.22
1,1,86,1.21
1,1,87,1.20
1,1,88,1.19
1,1,89,1.19
1,1,90,1.18
1,1,91,1.17
1,1,92,1.17
1,1,93,1.16
1,1,94,1.14
1,1,95,1.14
1,1,96,1.13
1,1,97,1.13
1,1,98,1.12
1,1,99,1.11
1,1,100,1.11
1,1,101,1.10
1,1,102,1.10
1,1,103,1.09
1,1,104,1.08
1,1,105,1.08
1,1,106,1.07
1,1,107,1.07
1,1,108,1.06
1,1,109,1.05
1,1,110,1.05
1,1,111,1.04
1,1,112,1.04
1,1,113,1.03
1,1,114,1.02
1,1,115,1.02
1,1,116,1.01
1,1,117,1.01
1,1,118,1.00
1,1,119,0.99
1,1,120,0.99
1,1,121,0.98
1,1,122,0.98
1,1,123,0.97
1,1,124,0.96
1,1,125,0.96
1,1,126,0.95
1,1,127,0.95
1,1,128,0.93
1,1,129,0.92
1,1,130,0.92
1,1,131,0.91
1,1,132,0.90
1,1,133,0.90
1,1,134,0.89
1,1,135,0.88
1,1,136,0.87
1,1,137,0.87
1,1,138,0.86
1,1,139,0.85
1,1,140,0.84
1,1,141,0.83
1,1,142,0.83
1,1,143,0.82
1,1,144,0.81
1,1,145,0.80
1,1,146,0.80
1,1,147,0.79
1,1,148,0.78
1,1,149,0.77
1,1,150,0.77
1,1,151,0.76
1,1,152,0.75
1,1,153,0.74
1,1,154,0.74
1,1,155,0.72
1,1,156,0.71
1,1,157,0.69
1,1,158,0.68
1,1,159,0.67
1,1,160,0.66
1,1,161,0.64
1,1,162,0.63
1,1,163,0.61
1,1,164,0.60
1,1,165,0.58
1,1,166,0.46
1,1,167,0.35
1,1,168,0.23
1,1,169,0.12
1,1,170,0.00
1,1,171,0.09
1,1,172,0.20
1,1,173,0.29
1,1,174,0.39
1,1,175,0.48
1,1,176,0.48
1,1,177,0.48
1,1,178,0.48
1,1,179,0.47
1,1,180,0.47
1,2,0,0.00
1,2,1,0.00
1,2,2,0.00
1,2,3,0.00
1,2,4,0.00
1,2,5,0.00
1,2,6,0.00
1,2,7,0.00
1,2,8,0.00
1,2,9,0.00
1,2,10,0.00
1,2,11,0.02
1,2,12,0.04
1,2,13,0.07
1,2,14,0.09
1,2,15,0.12
1,2,16,0.14
1,2,17,0.16
1,2,18,0.18
1,2,19,0.20
1,2,20,0.23
1,2,21,0.25
1,2,22,0.28
1,2,23,0.30
1,2,24,0.34
1,2,25,0.36
1,2,26,0.38
1,2,27,0.40
1,2,28,0.42
1,2,29,0.44
1,2,30,0.45
1,2,31,0.46
1,2,32,0.46
1,2,33,0.47
1,2,34,0.48
1,2,35,0.48
1,2,36,0.49
1,2,37,0.49
1,2,38,0.50
1,2,39,0.50
1,2,40,0.51
1,2,41,0.51
1,2,42,0.53
1,2,43,0.53
1,2,44,0.54
1,2,45,0.54
1,2,46,0.54
1,2,47,0.55
1,2,48,0.55
1,2,49,0.56
1,2,50,0.56
1,2,51,0.57
1,2,52,0.57
1,2,53,0.58
1,2,54,0.58
1,2,55,0.58
1,2,56,0.59
1,2,57,0.59
1,2,58,0.60
1,2,59,0.60
1,2,60,0.61
1,2,61,0.61
1,2,62,0.62
1,2,63,0.62
1,2,64,0.63
1,2,65,0.63
1,2,66,0.64
1,2,67,0.65
1,2,68,0.65
1,2,69,0.66
1,2,70,0.66
1,2,71,0.67
1,2,72,0.67
1,2,73,0.68
1,2,74,0.68
1,2,75,0.69
1,2,76,0.69
1,2,77,0.70
1,2,78,0.70
1,2,79,0.71
1,2,80,0.71
1,2,81,0.72
1,2,82,0.72
1,2,83,0.72
1,2,84,0.74
1,2,85,0.74
1,2,86,0.75
1,2,87,0.75
1,2,88,0.76
1,2,89,0.76
1,2,90,0.77
1,2,91,0.77
1,2,92,0.78
1,2,93,0.78
1,2,94,0.79
1,2,95,0.79
1,2,96,0.80
1,2,97,0.80
1,2,98,0.81
1,2,99,0.81
1,2,100,0.82
1,2,101,0.82
1,2,102,0.82
1,2,103,0.82
1,2,104,0.83
1,2,105,0.83
1,2,106,0.83
1,2,107,0.83
1,2,108,0.83
1,2,109,0.83
1,2,110,0.83
1,2,111,0.83
1,2,112,0.82
1,2,113,0.82
1,2,114,0.82
1,2,115,0.82
1,2,116,0.81
1,2,117,0.81
1,2,118,0.81
1,2,119,0.80
1,2,120,0.80
1,2,121,0.80
1,2,122,0.79
1,2,123,0.79
1,2,124,0.78
1,2,125,0.78
1,2,126,0.78
1,2,127,0.77
1,2,128,0.77
1,2,129,0.77
1,2,130,0.76
1,2,131,0.76
1,2,132,0.76
1,2,133,0.75
1,2,134,0.75
1,2,135,0.75
1,2,136,0.74
1,2,137,0.74
1,2,138,0.74
1,2,139,0.72
1,2,140,0.72
1,2,141,0.72
1,2,142,0.71
1,2,143,0.71
1,2,144,0.71
1,2,145,0.70
1,2,146,0.70
1,2,147,0.69
1,2,148,0.69
1,2,149,0.68
1,2,150,0.67
1,2,151,0.67
1,2,152,0.66
1,2,153,0.65
1,2,154,0.64
1,2,155,0.63
1,2,156,0.63
1,2,157,0.62
1,2,158,0.61
1,2,159,0.61
1,2,160,0.60
1,2,161,0.59
1,2,162,0.58
1,2,163,0.57
1,2,164,0.55
1,2,165,0.54
1,2,166,0.53
1,2,167,0.51
1,2,168,0.50
1,2,169,0.49
1,2,170,0.48
1,2,171,0.47
1,2,172,0.45
1,2,173,0.44
1,2,174,0.43
1,2,175,0.42
1,2,176,0.40
1,2,177,0.37
1,2,178,0.35
1,2,179,0.33
1,2,180,0.30
1,3,0,0.00
1,3,1,0.00
1,3,2,0.00
1,3,3,0.00
1,3,4,0.00
1,3,5,0.00
1,3,6,0.00
1,3,7,0.00
1,3,8,0.00
1,3,9,0.00
1,3,10,0.00
1,3,11,0.03
1,3,12,0.05
1,3,13,0.08
1,3,14,0.11
1,3,15,0.14
1,3,16,0.11
1,3,17,0.08
1,3,18,0.05
1,3,19,0.03
1,3,20,0.00
1,3,21,0.08
1,3,22,0.16
1,3,23,0.24
1,3,24,0.32
1,3,25,0.40
1,3,26,0.32
1,3,27,0.24
1,3,28,0.16
1,3,29,0.08
1,3,30,0.00
1,3,31,0.14
1,3,32,0.26
1,3,33,0.40
1,3,34,0.53
1,3,35,0.66
1,3,36,0.53
1,3,37,0.40
1,3,38,0.26
1,3,39,0.14
1,3,40,0.00
1,3,41,0.19
1,3,42,0.39
1,3,43,0.58
1,3,44,0.77
1,3,45,0.97
1,3,46,1.00
1,3,47,1.03
1,3,48,1.07
1,3,49,1.10
1,3,50,1.13
1,3,51,1.17
1,3,52,1.20
1,3,53,1.23
1,3,54,1.26
1,3,55,1.29
1,3,56,1.31
1,3,57,1.32
1,3,58,1.33
1,3,59,1.35
1,3,60,1.37
1,3,61,1.38
1,3,62,1.38
1,3,63,1.39
1,3,64,1.40
1,3,65,1.41
1,3,66,1.42
1,3,67,1.42
1,3,68,1.43
1,3,69,1.44
1,3,70,1.45
1,3,71,1.45
1,3,72,1.45
1,3,73,1.46
1,3,74,1.46
1,3,75,1.46
1,3,76,1.47
1,3,77,1.47
1,3,78,1.47
1,3,79,1.47
1,3,80,1.48
1,3,81,1.48
1,3,82,1.48
1,3,83,1.48
1,3,84,1.49
1,3,85,1.49
1,3,86,1.49
1,3,87,1.49
1,3,88,1.49
1,3,89,1.50
1,3,90,1.50
1,3,91,1.50
1,3,92,1.50
1,3,93,1.51
1,3,94,1.51
1,3,95,1.52
1,3,96,1.51
1,3,97,1.51
1,3,98,1.51
1,3,99,1.51
1,3,100,1.51
1,3,101,1.50
1,3,102,1.49
1,3,103,1.49
1,3,104,1.48
1,3,105,1.47
1,3,106,1.46
1,3,107,1.45
1,3,108,1.44
1,3,109,1.43
1,3,110,1.42
1,3,111,1.40
1,3,112,1.39
1,3,113,1.37
1,3,114,1.34
1,3,115,1.32
1,3,116,1.30
1,3,117,1.28
1,3,118,1.26
1,3,119,1.24
1,3,120,1.22
1,3,121,1.21
1,3,122,1.19
1,3,123,1.17
1,3,124,1.14
1,3,125,1.13
1,3,126,1.11
1,3,127,1.10
1,3,128,1.08
1,3,129,1.07
1,3,130,1.05
